fecha,positivoACOMAYO,positivo_rapidaACOMAYO,positivo_molecularACOMAYO,muestraACOMAYO,muestra_rapidaACOMAYO,muestra_molecularACOMAYO,sintomaticosACOMAYO,defuncionesACOMAYO,inicioACOMAYO,inicio_molecularACOMAYO,inicio_rapidaACOMAYO,recuperadoACOMAYO,positivoANTA,positivo_rapidaANTA,positivo_molecularANTA,muestraANTA,muestra_rapidaANTA,muestra_molecularANTA,sintomaticosANTA,defuncionesANTA,inicioANTA,inicio_molecularANTA,inicio_rapidaANTA,recuperadoANTA,positivoCALCA,positivo_rapidaCALCA,positivo_molecularCALCA,muestraCALCA,muestra_rapidaCALCA,muestra_molecularCALCA,sintomaticosCALCA,defuncionesCALCA,inicioCALCA,inicio_molecularCALCA,inicio_rapidaCALCA,recuperadoCALCA,positivoCANAS,positivo_rapidaCANAS,positivo_molecularCANAS,muestraCANAS,muestra_rapidaCANAS,muestra_molecularCANAS,sintomaticosCANAS,defuncionesCANAS,inicioCANAS,inicio_molecularCANAS,inicio_rapidaCANAS,recuperadoCANAS,positivoCANCHIS,positivo_rapidaCANCHIS,positivo_molecularCANCHIS,muestraCANCHIS,muestra_rapidaCANCHIS,muestra_molecularCANCHIS,sintomaticosCANCHIS,defuncionesCANCHIS,inicioCANCHIS,inicio_molecularCANCHIS,inicio_rapidaCANCHIS,recuperadoCANCHIS,positivoCHUMBIVILCAS,positivo_rapidaCHUMBIVILCAS,positivo_molecularCHUMBIVILCAS,muestraCHUMBIVILCAS,muestra_rapidaCHUMBIVILCAS,muestra_molecularCHUMBIVILCAS,sintomaticosCHUMBIVILCAS,defuncionesCHUMBIVILCAS,inicioCHUMBIVILCAS,inicio_molecularCHUMBIVILCAS,inicio_rapidaCHUMBIVILCAS,recuperadoCHUMBIVILCAS,positivoCUSCO,positivo_rapidaCUSCO,positivo_molecularCUSCO,muestraCUSCO,muestra_rapidaCUSCO,muestra_molecularCUSCO,sintomaticosCUSCO,defuncionesCUSCO,inicioCUSCO,inicio_molecularCUSCO,inicio_rapidaCUSCO,recuperadoCUSCO,positivoESPINAR,positivo_rapidaESPINAR,positivo_molecularESPINAR,muestraESPINAR,muestra_rapidaESPINAR,muestra_molecularESPINAR,sintomaticosESPINAR,defuncionesESPINAR,inicioESPINAR,inicio_molecularESPINAR,inicio_rapidaESPINAR,recuperadoESPINAR,positivoLACONVENCION,positivo_rapidaLACONVENCION,positivo_molecularLACONVENCION,muestraLACONVENCION,muestra_rapidaLACONVENCION,muestra_molecularLACONVENCION,sintomaticosLACONVENCION,defuncionesLACONVENCION,inicioLACONVENCION,inicio_molecularLACONVENCION,inicio_rapidaLACONVENCION,recuperadoLACONVENCION,positivoOTRO,positivo_rapidaOTRO,positivo_molecularOTRO,muestraOTRO,muestra_rapidaOTRO,muestra_molecularOTRO,sintomaticosOTRO,defuncionesOTRO,inicioOTRO,inicio_molecularOTRO,inicio_rapidaOTRO,recuperadoOTRO,positivoPARURO,positivo_rapidaPARURO,positivo_molecularPARURO,muestraPARURO,muestra_rapidaPARURO,muestra_molecularPARURO,sintomaticosPARURO,defuncionesPARURO,inicioPARURO,inicio_molecularPARURO,inicio_rapidaPARURO,recuperadoPARURO,positivoPAUCARTAMBO,positivo_rapidaPAUCARTAMBO,positivo_molecularPAUCARTAMBO,muestraPAUCARTAMBO,muestra_rapidaPAUCARTAMBO,muestra_molecularPAUCARTAMBO,sintomaticosPAUCARTAMBO,defuncionesPAUCARTAMBO,inicioPAUCARTAMBO,inicio_molecularPAUCARTAMBO,inicio_rapidaPAUCARTAMBO,recuperadoPAUCARTAMBO,positivoQUISPICANCHI,positivo_rapidaQUISPICANCHI,positivo_molecularQUISPICANCHI,muestraQUISPICANCHI,muestra_rapidaQUISPICANCHI,muestra_molecularQUISPICANCHI,sintomaticosQUISPICANCHI,defuncionesQUISPICANCHI,inicioQUISPICANCHI,inicio_molecularQUISPICANCHI,inicio_rapidaQUISPICANCHI,recuperadoQUISPICANCHI,positivoURUBAMBA,positivo_rapidaURUBAMBA,positivo_molecularURUBAMBA,muestraURUBAMBA,muestra_rapidaURUBAMBA,muestra_molecularURUBAMBA,sintomaticosURUBAMBA,defuncionesURUBAMBA,inicioURUBAMBA,inicio_molecularURUBAMBA,inicio_rapidaURUBAMBA,recuperadoURUBAMBA
2020-11-21,1,1,0,12,0,0,0,0,,,,,1,1,0,23,0,1,0,0,,,,1,5,2,3,35,0,5,2,0,,,,5,2,2,0,19,0,0,0,0,,,,2,5,5,0,36,0,0,0,0,0,0,0,10,1,1,0,10,0,0,0,0,,,,3,64,62,2,734,0,25,4,1,6,4,4,63,6,6,0,112,0,0,0,0,,,,5,17,16,1,123,0,1,2,0,2,1,1,22,10,10,0,59,0,0,0,0,,,,22,0,0,0,9,0,0,0,0,,,,1,1,1,0,8,0,0,0,0,0,0,0,2,3,3,0,34,0,1,0,0,0,0,0,8,7,7,0,140,0,1,0,0,1,1,1,4
2020-11-22,0,0,0,8,0,0,0,0,,,,5,1,1,0,4,0,0,0,0,,,,,0,0,0,22,0,0,0,0,1,1,1,1,0,0,0,5,0,0,0,0,0,0,0,2,4,4,0,16,0,0,3,0,0,0,0,6,4,4,0,30,0,0,1,0,,,,2,52,52,0,261,0,0,3,0,6,4,4,35,3,3,0,21,0,0,0,0,1,0,0,2,16,16,0,86,0,0,10,0,2,0,0,6,13,13,0,60,0,0,3,0,0,0,0,5,1,1,0,5,0,0,0,0,,,,1,0,0,0,3,0,0,0,0,,,,,2,2,0,13,0,0,0,0,1,0,0,1,1,1,0,11,0,0,0,0,1,1,1,2
2020-11-23,0,0,0,5,0,0,0,0,,,,4,5,5,0,44,0,2,0,0,0,0,0,3,1,1,0,22,0,1,0,0,,,,5,0,0,0,5,0,0,0,0,,,,1,12,12,0,59,0,1,2,0,0,0,0,10,1,1,0,32,0,0,0,0,2,0,0,6,84,84,0,724,0,27,8,0,9,7,7,74,5,5,0,89,0,0,1,0,,,,11,16,9,7,208,0,24,9,1,2,1,1,16,22,22,0,75,0,0,3,0,1,0,0,9,0,0,0,19,0,0,0,1,1,1,1,2,2,2,0,13,0,1,0,0,,,,3,5,5,0,40,0,2,0,0,1,1,1,2,3,3,0,33,0,1,0,0,1,0,0,12
2020-11-24,1,1,0,15,0,0,0,0,,,,,1,1,0,28,0,0,0,0,,,,3,6,5,1,32,0,1,1,0,0,0,0,3,1,1,0,10,0,0,0,0,,,,,9,9,0,76,0,1,0,0,0,0,0,13,2,2,0,30,0,0,0,0,,,,3,117,116,1,985,0,39,7,0,6,4,4,81,20,20,0,234,0,0,0,0,,,,13,18,17,1,182,0,16,7,0,2,2,2,19,15,15,0,83,0,0,1,0,,,,19,0,0,0,33,0,0,0,0,,,,,1,1,0,17,0,1,0,0,,,,1,6,4,2,50,0,3,0,1,0,0,0,2,3,3,0,36,0,0,0,0,1,1,1,16
2020-11-25,0,0,0,10,0,0,0,0,0,0,0,1,3,3,0,29,0,0,0,0,,,,7,1,1,0,69,0,0,0,0,,,,4,1,1,0,10,0,0,0,0,,,,1,8,8,0,37,0,1,0,0,0,0,0,7,2,2,0,43,0,0,0,0,3,0,0,3,98,90,8,758,0,68,11,2,3,3,3,66,8,8,0,111,0,0,0,0,,,,10,13,12,1,220,0,3,2,0,0,0,0,14,4,4,0,24,0,0,1,0,,,,20,2,2,0,17,0,0,0,0,,,,1,26,26,0,81,0,0,0,0,,,,2,19,19,0,43,0,0,0,0,1,1,1,4,6,6,0,47,0,0,0,0,0,0,0,8
2020-11-26,0,0,0,9,0,0,0,0,,,,4,2,2,0,39,0,0,0,0,0,0,0,,2,1,1,54,0,2,1,0,,,,2,0,0,0,8,0,0,0,0,0,0,0,2,8,8,0,67,0,0,0,0,0,0,0,4,4,4,0,17,0,0,0,0,,,,1,80,70,10,1037,0,53,16,2,1,1,1,69,10,10,0,93,0,0,0,0,1,0,0,8,9,8,1,85,0,1,2,0,3,1,1,14,1,1,0,17,0,0,0,0,2,0,0,18,0,0,0,10,0,0,0,0,,,,2,21,21,0,100,0,0,0,0,0,0,0,,3,3,0,50,0,4,0,0,0,0,0,5,5,4,1,37,0,1,1,0,0,0,0,2
2020-11-27,0,0,0,6,0,0,0,0,0,0,0,2,2,2,0,101,0,1,0,0,,,,1,4,4,0,25,0,0,0,0,1,1,1,2,2,2,0,16,0,0,0,0,,,,1,5,5,0,54,0,4,0,0,,,,8,1,1,0,29,0,0,0,0,2,0,0,3,102,91,11,835,0,38,16,0,6,5,5,87,5,5,0,100,0,0,0,0,,,,8,14,8,6,119,0,26,7,0,2,1,1,13,9,9,0,49,0,0,1,0,1,0,0,16,1,0,1,8,0,1,1,0,,,,,16,16,0,107,0,0,1,0,,,,2,9,7,2,37,0,3,3,0,0,0,0,3,104,103,1,571,0,1,1,0,,,,2
2020-11-28,1,1,0,8,0,0,0,0,,,,1,5,5,0,45,0,1,0,0,,,,1,1,1,0,17,0,0,0,0,0,0,0,2,1,1,0,37,0,0,1,0,,,,2,4,4,0,48,0,6,0,0,0,0,0,7,4,4,0,39,0,0,2,0,2,0,0,2,181,178,3,1365,0,33,5,0,8,8,8,65,5,5,0,66,0,0,0,0,,,,6,18,17,1,120,0,8,1,0,3,1,1,17,7,7,0,36,0,0,1,0,,,,8,2,2,0,15,0,0,0,0,0,0,0,,0,0,0,12,0,0,0,0,,,,1,7,7,0,58,0,4,1,0,0,0,0,3,38,38,0,151,0,0,0,0,0,0,0,7
2020-11-29,0,0,0,1,0,0,0,0,,,,,3,3,0,5,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,,,,,0,0,0,3,0,0,0,0,,,,,3,3,0,18,0,0,0,1,1,0,0,4,0,0,0,8,0,0,0,0,,,,4,10,10,0,150,0,2,2,1,4,1,1,51,1,1,0,23,0,0,0,0,0,0,0,2,5,5,0,53,0,0,3,0,6,6,6,11,2,2,0,12,0,0,1,0,,,,13,0,0,0,1,0,0,0,0,,,,1,0,0,0,2,0,0,0,0,,,,,1,1,0,19,0,0,0,0,0,0,0,2,3,3,0,13,0,0,2,0,0,0,0,1
2020-11-30,1,1,0,24,0,0,0,0,,,,,3,3,0,31,0,1,0,0,0,0,0,5,3,3,0,32,0,3,0,0,0,0,0,1,2,2,0,19,0,0,1,0,,,,1,10,10,0,58,0,1,1,0,1,0,0,11,5,5,0,58,0,0,0,0,,,,3,74,69,5,668,0,43,10,0,7,6,6,87,14,14,0,155,0,0,1,0,,,,8,19,15,4,186,0,9,5,0,4,3,3,14,3,3,0,23,0,0,0,0,0,0,0,21,0,0,0,52,0,1,0,0,,,,,3,3,0,33,0,0,0,0,1,0,0,2,20,20,0,94,0,2,0,0,0,0,0,6,4,3,1,57,0,2,1,0,1,0,0,5
2020-12-01,1,1,0,6,0,0,0,0,,,,1,5,5,0,37,0,1,0,0,0,0,0,2,3,2,1,29,0,1,1,0,0,0,0,5,0,0,0,16,0,0,0,0,,,,1,3,3,0,61,0,0,0,0,2,0,0,10,1,1,0,48,0,0,1,0,,,,1,73,61,12,732,0,37,17,0,9,5,5,124,6,6,0,141,0,0,1,0,0,0,0,17,24,18,6,137,0,12,6,0,9,3,3,14,7,7,0,35,0,0,1,0,1,0,0,17,4,4,0,18,0,1,0,0,0,0,0,,0,0,0,12,0,0,0,0,0,0,0,,4,4,0,81,0,6,0,0,0,0,0,3,5,5,0,47,0,2,0,0,,,,3
2020-12-02,1,1,0,15,0,0,0,0,,,,,5,5,0,52,0,1,0,0,0,0,0,3,1,1,0,43,0,1,0,0,0,0,0,1,1,1,0,18,0,0,0,0,0,0,0,2,2,2,0,67,0,0,0,0,0,0,0,8,7,7,0,42,0,0,4,0,,,,5,77,74,3,964,0,32,5,3,2,2,2,106,6,6,0,97,0,0,1,0,,,,7,25,25,0,133,0,3,2,1,2,1,1,19,8,8,0,34,0,0,0,0,,,,5,0,0,0,9,0,0,0,0,,,,3,0,0,0,8,0,0,0,0,,,,22,0,0,0,47,0,1,0,0,,,,15,1,1,0,34,0,1,0,0,,,,5
2020-12-03,0,0,0,15,0,0,0,0,,,,,3,3,0,20,0,0,0,0,,,,2,2,2,0,24,0,1,0,0,1,0,0,,4,4,0,84,0,0,0,0,,,,1,1,1,0,53,0,0,0,0,2,1,1,5,1,1,0,21,0,1,0,0,1,0,0,3,58,49,9,675,0,36,14,0,3,3,3,72,6,6,0,95,0,0,0,0,,,,10,12,12,0,111,0,1,3,0,1,0,0,13,4,4,0,16,0,0,0,0,,,,4,0,0,0,9,0,1,0,0,,,,,0,0,0,13,0,0,0,0,1,0,0,19,2,1,1,29,0,1,1,1,1,0,0,2,2,2,0,28,0,0,1,0,,,,5
2020-12-04,0,0,0,9,0,0,0,0,,,,,7,7,0,23,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,2,0,0,0,9,0,0,0,10,0,1,0,0,,,,3,7,7,0,49,0,2,0,0,,,,4,3,3,0,27,0,0,2,0,1,0,0,,78,72,6,829,0,41,10,0,5,3,3,96,5,5,0,69,0,0,0,0,,,,4,21,9,12,122,0,18,16,1,3,0,0,12,6,6,0,33,0,0,1,0,0,0,0,11,0,0,0,18,0,1,0,0,,,,,15,15,0,64,0,0,0,0,0,0,0,14,4,4,0,22,0,0,1,0,1,0,0,6,3,3,0,72,0,0,0,0,0,0,0,99
2020-12-05,1,1,0,7,0,0,0,0,,,,1,5,5,0,33,0,2,0,0,,,,3,3,2,1,37,0,3,0,0,0,0,0,4,1,1,0,8,0,0,0,0,,,,1,7,7,0,39,0,1,0,0,0,0,0,5,2,2,0,39,0,0,2,0,2,0,0,5,78,77,1,702,0,48,3,1,7,5,5,160,2,2,0,53,0,0,0,0,,,,5,7,7,0,98,0,3,3,0,5,0,0,18,4,4,0,35,0,0,0,0,0,0,0,9,0,0,0,12,0,1,0,0,,,,2,0,0,0,14,0,0,0,0,,,,,3,3,0,40,0,1,1,1,,,,7,5,5,0,24,0,1,0,0,1,0,0,36
2020-12-06,0,0,0,4,0,0,0,0,,,,,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,,,,,0,0,0,2,0,0,0,0,,,,,2,2,0,25,0,0,0,0,0,0,0,3,1,1,0,6,0,0,0,0,1,0,0,1,8,8,0,103,0,1,0,0,1,0,0,12,1,1,0,20,0,0,0,0,,,,2,14,14,0,66,0,0,0,0,2,1,1,11,5,5,0,22,0,0,2,0,1,0,0,3,1,1,0,7,0,0,0,0,,,,,0,0,0,6,0,0,0,0,0,0,0,,0,0,0,8,0,0,0,0,1,0,0,1,4,4,0,7,0,0,0,0,,,,1
2020-12-07,0,0,0,6,0,0,0,0,,,,1,4,4,0,40,0,0,0,0,,,,4,1,1,0,20,0,3,0,0,0,0,0,3,1,1,0,7,0,1,0,0,,,,2,7,7,0,58,0,3,3,0,2,1,1,11,5,5,0,33,0,0,2,0,,,,5,46,43,3,548,0,50,3,1,7,7,7,76,11,11,0,104,0,0,0,0,0,0,0,11,17,16,1,115,0,8,3,0,2,1,1,21,5,5,0,30,0,0,1,0,0,0,0,6,0,0,0,6,0,1,0,0,0,0,0,,2,2,0,17,0,0,1,0,0,0,0,3,4,4,0,27,0,4,0,0,1,0,0,10,7,7,0,41,0,0,1,0,0,0,0,4
2020-12-08,4,4,0,41,0,0,0,0,,,,1,0,0,0,14,0,1,0,0,0,0,0,4,0,0,0,15,0,0,0,0,1,1,1,3,0,0,0,4,0,0,0,0,,,,,6,6,0,34,0,1,0,0,1,1,1,4,1,1,0,24,0,0,0,0,,,,1,29,23,6,382,0,66,7,1,2,2,2,57,7,7,0,79,0,0,0,0,0,0,0,9,12,12,0,107,0,6,1,0,4,2,2,19,1,1,0,10,0,0,0,0,,,,7,0,0,0,10,0,0,0,0,,,,4,1,1,0,15,0,0,0,0,0,0,0,1,3,3,0,31,0,0,1,0,,,,7,3,3,0,21,0,1,0,0,0,0,0,3
2020-12-09,1,1,0,8,0,0,0,0,,,,1,2,2,0,44,0,4,0,0,0,0,0,5,0,0,0,37,0,1,0,0,,,,1,1,1,0,11,0,1,0,0,,,,,11,11,0,76,0,2,2,0,0,0,0,2,2,2,0,19,0,0,2,0,2,2,2,5,66,63,3,762,0,21,4,3,4,3,3,77,8,8,0,101,0,0,0,0,,,,7,20,20,0,231,0,0,2,0,1,0,0,25,5,5,0,27,0,0,0,0,1,0,0,9,1,1,0,40,0,1,1,1,0,0,0,,1,1,0,26,0,0,0,0,0,0,0,4,6,6,0,59,0,1,0,0,1,0,0,4,8,8,0,59,0,0,0,0,,,,2
2020-12-10,0,0,0,4,0,0,0,0,,,,,2,2,0,23,0,3,0,0,0,0,0,3,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,,,,3,8,7,1,45,0,1,1,0,2,1,1,4,0,0,0,29,0,0,0,0,1,0,0,3,59,55,4,708,0,41,8,2,11,10,10,65,2,2,0,85,0,0,0,0,0,0,0,6,18,18,0,135,0,11,4,0,1,1,1,12,8,8,0,44,0,0,0,0,0,0,0,4,1,1,0,17,0,0,0,0,0,0,0,,2,2,0,34,0,0,0,0,0,0,0,2,6,6,0,106,0,1,2,0,0,0,0,2,2,2,0,56,0,1,0,0,,,,3
2020-12-11,0,0,0,7,0,0,0,0,,,,,2,2,0,16,0,1,0,0,,,,8,2,2,0,26,0,2,0,0,,,,,0,0,0,10,0,0,0,0,,,,,6,6,0,65,0,2,0,0,2,0,0,6,3,3,0,22,0,0,2,0,1,1,1,3,143,138,5,1072,0,60,10,1,5,5,5,77,5,5,0,94,0,1,1,0,0,0,0,4,25,25,0,193,0,1,4,0,5,4,4,14,9,9,0,39,0,0,0,0,,,,5,3,3,0,8,0,1,1,0,0,0,0,1,6,6,0,55,0,0,0,0,0,0,0,17,6,6,0,47,0,1,0,0,,,,6,5,5,0,48,0,2,0,0,1,1,1,8
2020-12-12,0,0,0,5,0,0,0,0,,,,1,3,3,0,30,0,0,0,0,,,,6,3,3,0,27,0,0,0,0,,,,2,0,0,0,7,0,0,0,0,,,,1,10,10,0,67,0,0,2,0,1,0,0,6,0,0,0,26,0,0,0,0,0,0,0,1,105,94,11,799,0,43,15,1,5,4,4,88,12,12,0,75,0,0,0,0,1,1,1,,8,7,1,75,0,5,2,0,3,1,1,7,10,10,0,39,0,0,1,0,0,0,0,4,0,0,0,7,0,0,0,0,1,1,1,,1,1,0,9,0,0,1,0,,,,,3,3,0,40,0,1,0,0,1,1,1,3,5,5,0,31,0,1,0,0,,,,7
2020-12-13,0,0,0,4,0,0,0,0,,,,,0,0,0,9,0,0,0,0,0,0,0,1,1,1,0,8,0,0,0,0,0,0,0,,0,0,0,4,0,0,0,0,0,0,0,,1,1,0,22,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,,,,1,14,14,0,132,0,0,0,0,9,7,7,8,3,3,0,25,0,0,0,0,,,,1,9,9,0,52,0,1,4,0,3,2,2,12,1,1,0,3,0,0,0,0,2,0,0,5,0,0,0,6,0,0,0,0,,,,1,1,1,0,1,0,0,0,0,0,0,0,,2,2,0,8,0,0,0,0,1,0,0,,0,0,0,11,0,0,0,0,0,0,0,6
2020-12-14,0,0,0,4,0,0,0,0,,,,,2,2,0,29,0,0,0,0,0,0,0,3,1,0,1,28,0,1,1,0,1,1,1,1,0,0,0,6,0,0,0,0,0,0,0,1,6,6,0,57,0,0,1,0,,,,7,1,1,0,31,0,0,0,0,2,1,1,2,71,61,10,635,0,53,18,2,10,9,9,46,7,7,0,110,0,0,0,0,,,,11,6,6,0,124,0,3,1,1,4,2,2,21,4,4,0,23,0,0,2,0,,,,6,1,1,0,13,0,2,0,0,,,,,2,2,0,16,0,1,1,0,1,0,0,2,4,4,0,30,0,0,1,0,,,,13,2,2,0,19,0,1,0,0,1,1,1,6
2020-12-15,0,0,0,4,0,0,0,0,,,,4,2,2,0,31,0,0,0,0,0,0,0,1,3,3,0,52,0,0,0,0,,,,1,0,0,0,12,0,0,0,0,,,,,6,5,1,58,0,2,1,0,0,0,0,5,2,2,0,84,0,0,0,0,2,1,1,2,140,138,2,1228,0,69,17,3,14,11,11,42,6,6,0,169,0,0,0,0,1,1,1,8,22,21,1,216,0,14,5,0,9,6,6,20,5,5,0,30,0,0,0,0,0,0,0,2,2,2,0,40,0,0,0,0,,,,,11,11,0,45,0,2,0,0,,,,1,8,8,0,53,0,1,1,0,1,1,1,4,8,8,0,49,0,0,0,0,0,0,0,5
2020-12-16,1,1,0,8,0,0,0,0,,,,1,4,4,0,28,0,0,0,0,0,0,0,2,4,4,0,35,0,2,0,0,0,0,0,,0,0,0,13,0,0,0,0,,,,2,8,8,0,76,0,1,0,0,0,0,0,12,1,1,0,24,0,0,0,0,2,1,1,3,235,229,6,1353,0,45,13,1,10,7,7,64,11,11,0,77,0,0,0,0,,,,5,14,14,0,114,0,3,4,1,6,4,4,21,20,20,0,52,0,0,1,0,,,,4,4,4,0,48,0,0,0,0,,,,1,0,0,0,8,0,0,0,0,,,,,6,6,0,44,0,1,0,0,0,0,0,6,6,6,0,50,0,0,0,0,,,,6
2020-12-17,2,2,0,20,0,0,0,0,0,0,0,,4,4,0,24,0,3,0,0,0,0,0,2,3,3,0,33,0,3,0,0,0,0,0,1,0,0,0,7,0,0,0,0,,,,1,4,3,1,56,0,4,1,0,,,,7,4,3,1,25,0,1,3,1,3,3,3,,137,126,11,1219,0,70,16,0,10,10,10,63,9,9,0,101,0,1,0,0,,,,2,19,12,7,156,0,21,8,1,6,6,6,13,13,13,0,55,0,0,0,0,,,,5,0,0,0,19,0,2,0,0,,,,,0,0,0,15,0,1,0,0,0,0,0,1,3,3,0,30,0,0,0,0,0,0,0,4,0,0,0,50,0,3,0,0,,,,1
2020-12-18,0,0,0,15,0,0,0,0,,,,,4,4,0,37,0,0,0,0,,,,2,3,3,0,35,0,1,1,0,1,0,0,2,1,1,0,13,0,0,0,0,,,,,5,5,0,76,0,2,1,0,0,0,0,8,2,2,0,22,0,0,1,0,4,3,3,2,195,186,9,1650,0,65,14,0,8,5,5,149,18,17,1,85,0,1,1,0,,,,7,10,10,0,96,0,1,1,0,4,4,4,35,30,30,0,81,0,0,1,0,0,0,0,10,2,2,0,12,0,0,0,0,,,,2,1,1,0,14,0,7,0,0,,,,7,7,6,1,54,0,4,1,0,0,0,0,7,6,5,1,42,0,1,1,0,,,,5
2020-12-19,0,0,0,22,0,0,0,0,1,0,0,,4,4,0,45,0,0,0,0,,,,4,6,6,0,53,0,0,0,0,0,0,0,4,8,8,0,31,0,0,0,0,,,,,34,34,0,206,0,0,2,0,1,0,0,11,7,7,0,20,0,0,0,0,,,,1,165,158,7,1201,0,28,10,0,4,4,4,99,10,10,0,74,0,0,0,0,,,,13,32,31,1,353,0,3,2,0,2,1,1,7,30,30,0,217,0,0,3,0,0,0,0,10,0,0,0,15,0,0,0,0,,,,,3,3,0,18,0,0,0,0,,,,1,10,10,0,66,0,0,0,0,1,0,0,2,7,6,1,70,0,1,1,0,1,1,1,5
2020-12-20,1,1,0,7,0,0,0,0,,,,,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,6,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,,,,,2,2,0,21,0,0,0,0,0,0,0,1,1,1,0,31,0,0,0,0,1,0,0,,18,18,0,130,0,0,1,0,6,5,5,13,5,5,0,37,0,0,0,0,,,,2,11,11,0,51,0,0,1,0,6,4,4,9,2,2,0,20,0,0,0,0,0,0,0,,0,0,0,4,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,1,1,1,0,11,0,0,0,0,0,0,0,2,2,2,0,7,0,0,0,0,,,,
2020-12-21,3,3,0,11,0,0,0,0,,,,,2,2,0,32,0,1,0,0,1,1,1,3,2,1,1,37,0,1,1,0,,,,,0,0,0,11,0,0,0,0,0,0,0,,13,13,0,53,0,1,0,0,1,0,0,6,4,1,3,27,0,4,4,0,,,,3,64,51,13,665,0,60,16,2,5,5,5,67,5,5,0,86,0,1,0,0,,,,8,20,11,9,106,0,19,12,0,6,3,3,7,3,3,0,23,0,0,1,0,,,,3,0,0,0,9,0,0,0,0,,,,,0,0,0,9,0,0,0,0,0,0,0,2,7,7,0,63,0,0,1,0,0,0,0,5,4,4,0,38,0,1,0,0,,,,4
2020-12-22,0,0,0,6,0,1,0,0,,,,,2,2,0,30,0,0,0,0,,,,2,2,2,0,56,0,2,0,0,0,0,0,2,0,0,0,9,0,0,0,0,,,,,6,5,1,34,0,1,1,0,1,1,1,6,5,5,0,47,0,0,1,0,1,0,0,2,26,20,6,505,0,53,7,4,9,6,6,108,1,1,0,109,0,0,0,0,,,,6,9,9,0,97,0,0,1,0,9,8,8,20,2,2,0,17,0,0,0,0,,,,5,2,2,0,17,0,0,0,0,,,,1,2,2,0,8,0,1,0,0,,,,9,5,5,0,39,0,4,0,0,0,0,0,7,1,1,0,79,0,0,0,0,,,,7
2020-12-23,0,0,0,3,0,0,0,0,,,,1,1,1,0,19,0,2,0,1,,,,4,1,1,0,72,0,0,0,0,2,2,2,4,0,0,0,5,0,1,0,0,1,1,1,,13,12,1,51,0,1,1,0,2,1,1,5,8,1,7,19,0,8,7,0,1,1,1,2,51,42,9,525,0,57,12,2,13,13,13,209,5,4,1,58,0,1,1,0,1,1,1,12,25,13,12,157,0,15,12,0,6,6,6,12,4,4,0,18,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,,,,3,0,0,0,10,0,0,0,0,1,0,0,1,2,2,0,26,0,1,0,0,0,0,0,5,2,2,0,25,0,0,0,0,,,,8
2020-12-24,1,1,0,7,0,0,1,0,,,,1,1,0,1,8,0,1,1,0,,,,4,1,1,0,28,0,4,0,0,,,,2,1,1,0,3,0,0,0,0,,,,,4,4,0,26,0,2,1,0,0,0,0,3,3,2,1,7,0,1,1,0,9,4,4,3,35,30,5,239,0,29,7,1,12,11,11,124,9,9,0,47,0,0,0,0,1,1,1,8,6,6,0,37,0,0,1,0,6,5,5,16,0,0,0,10,0,0,0,0,,,,14,1,1,0,5,0,0,0,0,,,,1,0,0,0,3,0,0,0,0,1,1,1,1,3,3,0,20,0,1,0,0,1,0,0,5,2,1,1,21,0,2,1,0,0,0,0,1
2020-12-25,1,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,4,1,1,0,6,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,,,,1,1,1,0,28,0,0,0,0,3,2,2,4,0,0,0,1,0,0,0,0,1,1,1,4,10,10,0,70,0,0,0,2,8,7,7,176,4,4,0,11,0,0,0,0,,,,17,3,3,0,21,0,0,0,0,9,9,9,11,2,2,0,5,0,0,0,0,0,0,0,29,,,,,,,,,,,,3,0,0,0,3,0,0,0,0,,,,1,1,1,0,12,0,0,0,0,,,,6,3,3,0,6,0,0,0,0,0,0,0,5
2020-12-26,0,0,0,5,0,0,0,0,,,,,2,2,0,21,0,0,0,0,0,0,0,4,2,2,0,9,0,0,0,0,,,,5,1,1,0,6,0,0,0,0,,,,6,8,8,0,53,0,0,0,0,0,0,0,31,3,3,0,58,0,0,0,0,5,1,1,6,39,31,8,403,0,40,9,0,12,10,10,168,1,1,0,76,0,0,0,0,,,,9,15,6,9,72,0,18,9,0,8,5,5,30,1,1,0,12,0,0,0,0,,,,30,0,0,0,8,0,0,0,0,,,,,0,0,0,6,0,2,0,0,,,,2,2,2,0,31,0,1,0,0,1,1,1,10,2,2,0,14,0,0,0,0,1,0,0,5
