iso_code,continent,location,date,total_cases_per_million,total_deaths_per_million,hospital_beds_per_thousand
BOL,South America,Bolivia,2020-07-19,5104.245,184.271,1.1
BOL,South America,Bolivia,2020-07-20,5224.951,190.011,1.1
BOL,South America,Bolivia,2020-07-21,5341.973,194.722,1.1
BOL,South America,Bolivia,2020-07-22,5494.289,199.434,1.1
BOL,South America,Bolivia,2020-07-23,5589.98,206.202,1.1
BOL,South America,Bolivia,2020-07-24,5693.124,211.856,1.1
BOL,South America,Bolivia,2020-07-25,5849.467,217.167,1.1
BOL,South America,Bolivia,2020-07-26,5947.814,221.279,1.1
BOL,South America,Bolivia,2020-07-27,6097.903,226.762,1.1
BOL,South America,Bolivia,2020-07-28,6196.078,233.016,1.1
BOL,South America,Bolivia,2020-07-29,6299.479,240.555,1.1
BOL,South America,Bolivia,2020-07-30,6445.114,247.922,1.1
BOL,South America,Bolivia,2020-07-31,6578.327,255.032,1.1
BOL,South America,Bolivia,2020-08-01,6750.005,262.485,1.1
BOL,South America,Bolivia,2020-08-02,6866.513,270.11,1.1
BOL,South America,Bolivia,2020-08-03,7011.548,276.535,1.1
BOL,South America,Bolivia,2020-08-04,7141.334,284.416,1.1
BOL,South America,Bolivia,2020-08-05,7293.822,289.985,1.1
BOL,South America,Bolivia,2020-08-06,7403.648,296.838,1.1
BOL,South America,Bolivia,2020-08-07,7529.408,301.893,1.1
BOL,South America,Bolivia,2020-08-08,7629.125,307.29,1.1
BOL,South America,Bolivia,2020-08-09,7709.995,311.83,1.1
BOL,South America,Bolivia,2020-08-10,7850.148,317.998,1.1
BOL,South America,Bolivia,2020-08-11,7995.183,322.196,1.1
BOL,South America,Bolivia,2020-08-12,8144.501,327.85,1.1
BOL,South America,Bolivia,2020-08-13,8263.408,332.733,1.1
BOL,South America,Bolivia,2020-08-14,8391.138,337.445,1.1
BOL,South America,Bolivia,2020-08-15,8493.597,342.927,1.1
BOL,South America,Bolivia,2020-08-16,8596.226,347.639,1.1
BOL,South America,Bolivia,2020-08-17,8671.528,353.207,1.1
BOL,South America,Bolivia,2020-08-18,8825.387,357.405,1.1
BOL,South America,Bolivia,2020-08-19,8999.378,362.631,1.1
BOL,South America,Bolivia,2020-08-20,9086.331,368.799,1.1
BOL,South America,Bolivia,2020-08-21,9203.695,374.025,1.1
BOL,South America,Bolivia,2020-08-22,9288.677,380.535,1.1
BOL,South America,Bolivia,2020-08-23,9350.529,386.275,1.1
BOL,South America,Bolivia,2020-08-24,9436.111,392.186,1.1
BOL,South America,Bolivia,2020-08-25,9509.014,399.554,1.1
BOL,South America,Bolivia,2020-08-26,9602.82,404.865,1.1
BOL,South America,Bolivia,2020-08-27,9691.486,410.433,1.1
BOL,South America,Bolivia,2020-08-28,9801.141,415.145,1.1
BOL,South America,Bolivia,2020-08-29,9882.097,423.026,1.1
BOL,South America,Bolivia,2020-08-30,9934.696,425.425,1.1
BOL,South America,Bolivia,2020-08-31,9988.667,430.651,1.1
BOL,South America,Bolivia,2020-09-01,10045.979,436.99,1.1
BOL,South America,Bolivia,2020-09-02,10102.605,445.728,1.1
BOL,South America,Bolivia,2020-09-03,10175.679,453.01,1.1
BOL,South America,Bolivia,2020-09-04,10244.128,457.722,1.1
BOL,South America,Bolivia,2020-09-05,10300.754,462.434,1.1
BOL,South America,Bolivia,2020-09-06,10345.986,462.434,1.1
BOL,South America,Bolivia,2020-09-07,10417.519,604.299,1.1
BOL,South America,Bolivia,2020-09-08,10477.829,607.983,1.1
BOL,South America,Bolivia,2020-09-09,10566.666,612.18,1.1
BOL,South America,Bolivia,2020-09-10,10640.34,616.207,1.1
BOL,South America,Bolivia,2020-09-11,10723.181,621.09,1.1
BOL,South America,Bolivia,2020-09-12,10792.571,625.116,1.1
BOL,South America,Bolivia,2020-09-13,10861.877,629.143,1.1
BOL,South America,Bolivia,2020-09-14,10932.809,633.426,1.1
BOL,South America,Bolivia,2020-09-15,10989.95,637.966,1.1
BOL,South America,Bolivia,2020-09-16,11040.151,640.622,1.1
BOL,South America,Bolivia,2020-09-17,11087.011,643.449,1.1
BOL,South America,Bolivia,2020-09-18,11141.153,646.79,1.1
BOL,South America,Bolivia,2020-09-19,11177.048,649.874,1.1
BOL,South America,Bolivia,2020-09-20,11194.695,652.53,1.1
BOL,South America,Bolivia,2020-09-21,11221.252,655.7,1.1
BOL,South America,Bolivia,2020-09-22,11261.259,659.041,1.1
BOL,South America,Bolivia,2020-09-23,11307.262,662.296,1.1
BOL,South America,Bolivia,2020-09-24,11361.061,665.209,1.1
BOL,South America,Bolivia,2020-09-25,11412.805,668.207,1.1
BOL,South America,Bolivia,2020-09-26,11444.502,670.606,1.1
BOL,South America,Bolivia,2020-09-27,11470.973,673.176,1.1
BOL,South America,Bolivia,2020-09-28,11498.558,676.774,1.1
BOL,South America,Bolivia,2020-09-29,11534.367,679.429,1.1
BOL,South America,Bolivia,2020-09-30,11591.764,682.342,1.1
BOL,South America,Bolivia,2020-10-01,11626.46,685.426,1.1
BOL,South America,Bolivia,2020-10-02,11669.55,689.196,1.1
BOL,South America,Bolivia,2020-10-03,11699.534,691.594,1.1
BOL,South America,Bolivia,2020-10-04,11725.149,693.993,1.1
BOL,South America,Bolivia,2020-10-05,11745.623,696.392,1.1
BOL,South America,Bolivia,2020-10-06,11776.549,698.705,1.1
BOL,South America,Bolivia,2020-10-07,11796.938,701.789,1.1
BOL,South America,Bolivia,2020-10-08,11819.469,704.873,1.1
BOL,South America,Bolivia,2020-10-09,11841.485,707.785,1.1
BOL,South America,Bolivia,2020-10-10,11861.788,710.355,1.1
BOL,South America,Bolivia,2020-10-11,11871.298,711.726,1.1
BOL,South America,Bolivia,2020-10-12,11881.663,713.268,1.1
BOL,South America,Bolivia,2020-10-13,11901.11,715.41,1.1
BOL,South America,Bolivia,2020-10-14,11919.871,717.637,1.1
BOL,South America,Bolivia,2020-10-15,11935.12,720.207,1.1
BOL,South America,Bolivia,2020-10-16,11955.937,722.949,1.1
BOL,South America,Bolivia,2020-10-17,11968.616,725.005,1.1
BOL,South America,Bolivia,2020-10-18,11973.842,726.547,1.1
BOL,South America,Bolivia,2020-10-19,11984.036,728.346,1.1
BOL,South America,Bolivia,2020-10-20,11996.629,730.402,1.1
BOL,South America,Bolivia,2020-10-21,12012.992,733.143,1.1
BOL,South America,Bolivia,2020-10-22,12031.582,735.37,1.1
BOL,South America,Bolivia,2020-10-23,12045.888,737.426,1.1
BOL,South America,Bolivia,2020-10-24,12060.194,739.054,1.1
BOL,South America,Bolivia,2020-10-25,12066.534,740.596,1.1
BOL,South America,Bolivia,2020-10-26,12075.015,741.71,1.1
BOL,South America,Bolivia,2020-10-27,12089.75,742.909,1.1
BOL,South America,Bolivia,2020-10-28,12106.626,744.794,1.1
BOL,South America,Bolivia,2020-10-29,12120.59,745.736,1.1
BOL,South America,Bolivia,2020-10-30,12133.183,746.593,1.1
BOL,South America,Bolivia,2020-10-31,12143.977,747.45,1.1
BOL,South America,Bolivia,2020-11-01,12150.488,747.964,1.1
BOL,South America,Bolivia,2020-11-02,12153.401,748.82,1.1
BOL,South America,Bolivia,2020-11-03,12159.312,749.677,1.1
BOL,South America,Bolivia,2020-11-04,12170.106,750.277,1.1
BOL,South America,Bolivia,2020-11-05,12182.014,751.133,1.1
BOL,South America,Bolivia,2020-11-06,12194.179,752.247,1.1
BOL,South America,Bolivia,2020-11-07,12201.375,753.018,1.1
BOL,South America,Bolivia,2020-11-08,12205.487,753.446,1.1
BOL,South America,Bolivia,2020-11-09,12212.854,754.046,1.1
BOL,South America,Bolivia,2020-11-10,12221.678,754.56,1.1
BOL,South America,Bolivia,2020-11-11,12231.273,755.417,1.1
BOL,South America,Bolivia,2020-11-12,12240.953,756.016,1.1
BOL,South America,Bolivia,2020-11-13,12256.373,756.873,1.1
BOL,South America,Bolivia,2020-11-14,12265.968,757.387,1.1
BOL,South America,Bolivia,2020-11-15,12271.536,758.072,1.1
BOL,South America,Bolivia,2020-11-16,12282.245,758.929,1.1
BOL,South America,Bolivia,2020-11-17,12290.983,759.529,1.1
BOL,South America,Bolivia,2020-11-18,12299.207,760.3,1.1
BOL,South America,Bolivia,2020-11-19,12315.227,761.499,1.1
BOL,South America,Bolivia,2020-11-20,12323.622,762.441,1.1
BOL,South America,Bolivia,2020-11-21,12329.448,762.784,1.1
BOL,South America,Bolivia,2020-11-22,12334.245,763.041,1.1
BOL,South America,Bolivia,2020-11-23,12339.042,763.812,1.1
BOL,South America,Bolivia,2020-11-24,12348.723,764.84,1.1
BOL,South America,Bolivia,2020-11-25,12359.774,765.268,1.1
BOL,South America,Bolivia,2020-11-26,12369.54,765.782,1.1
BOL,South America,Bolivia,2020-11-27,12378.45,766.125,1.1
BOL,South America,Bolivia,2020-11-28,12386.845,766.639,1.1
BOL,South America,Bolivia,2020-11-29,12389.415,766.896,1.1
BOL,South America,Bolivia,2020-11-30,12396.782,767.324,1.1
BOL,South America,Bolivia,2020-12-01,12405.52,767.838,1.1
BOL,South America,Bolivia,2020-12-02,12421.283,768.609,1.1
BOL,South America,Bolivia,2020-12-03,12437.731,769.466,1.1
BOL,South America,Bolivia,2020-12-04,12449.639,769.894,1.1
BOL,South America,Bolivia,2020-12-05,12463.946,770.323,1.1
BOL,South America,Bolivia,2020-12-06,12469.771,770.58,1.1
BOL,South America,Bolivia,2020-12-07,12478.081,770.751,1.1
BOL,South America,Bolivia,2020-12-08,12494.272,771.179,1.1
BOL,South America,Bolivia,2020-12-09,12512.605,771.351,1.1
BOL,South America,Bolivia,2020-12-10,12540.447,771.693,1.1
BOL,South America,Bolivia,2020-12-11,12567.175,772.122,1.1
BOL,South America,Bolivia,2020-12-12,12595.702,772.207,1.1
BOL,South America,Bolivia,2020-12-13,12605.983,772.55,1.1
BOL,South America,Bolivia,2020-12-14,12622.688,773.064,1.1
BOL,South America,Bolivia,2020-12-15,12654.47,773.235,1.1
BOL,South America,Bolivia,2020-12-16,12697.133,773.492,1.1
BOL,South America,Bolivia,2020-12-17,12735.769,773.664,1.1
BOL,South America,Bolivia,2020-12-18,12777.232,773.835,1.1
BOL,South America,Bolivia,2020-12-19,12830.432,774.006,1.1
BOL,South America,Bolivia,2020-12-20,12852.105,774.092,1.1
BOL,South America,Bolivia,2020-12-21,12883.117,774.692,1.1
BOL,South America,Bolivia,2020-12-22,12940.857,775.463,1.1
BOL,South America,Bolivia,2020-12-23,13026.953,776.576,1.1
BOL,South America,Bolivia,2020-12-24,13117.504,777.519,1.1
BOL,South America,Bolivia,2020-12-25,13157.682,778.119,1.1
BOL,South America,Bolivia,2020-12-26,13222.703,778.975,1.1
BOL,South America,Bolivia,2020-12-27,13265.023,779.404,1.1
BOL,South America,Bolivia,2020-12-28,13329.36,780.089,1.1
BOL,South America,Bolivia,2020-12-29,13440.128,782.573,1.1
BOL,South America,Bolivia,2020-12-30,13567.344,783.773,1.1
BOL,South America,Bolivia,2020-12-31,13717.434,785.143,1.1
BOL,South America,Bolivia,2021-01-01,13791.193,786,1.1
BOL,South America,Bolivia,2021-01-02,13882.858,786.942,1.1
BOL,South America,Bolivia,2021-01-03,13934.772,788.227,1.1
BRA,South America,Brazil,2020-02-23,0,0,2.2
BRA,South America,Brazil,2020-02-24,0,0,2.2
BRA,South America,Brazil,2020-02-25,0,0,2.2
BRA,South America,Brazil,2020-02-26,0.005,0,2.2
BRA,South America,Brazil,2020-02-27,0.005,0,2.2
BRA,South America,Brazil,2020-02-28,0.005,0,2.2
BRA,South America,Brazil,2020-02-29,0.009,0,2.2
BRA,South America,Brazil,2020-03-01,0.009,0,2.2
BRA,South America,Brazil,2020-03-02,0.009,0,2.2
BRA,South America,Brazil,2020-03-03,0.009,0,2.2
BRA,South America,Brazil,2020-03-04,0.019,0,2.2
BRA,South America,Brazil,2020-03-05,0.019,0,2.2
BRA,South America,Brazil,2020-03-06,0.061,0,2.2
BRA,South America,Brazil,2020-03-07,0.061,0,2.2
BRA,South America,Brazil,2020-03-08,0.094,0,2.2
BRA,South America,Brazil,2020-03-09,0.118,0,2.2
BRA,South America,Brazil,2020-03-10,0.146,0,2.2
BRA,South America,Brazil,2020-03-11,0.179,0,2.2
BRA,South America,Brazil,2020-03-12,0.245,0,2.2
BRA,South America,Brazil,2020-03-13,0.71,0,2.2
BRA,South America,Brazil,2020-03-14,0.71,0,2.2
BRA,South America,Brazil,2020-03-15,0.762,0,2.2
BRA,South America,Brazil,2020-03-16,0.941,0,2.2
BRA,South America,Brazil,2020-03-17,1.51,0.005,2.2
BRA,South America,Brazil,2020-03-18,1.75,0.014,2.2
BRA,South America,Brazil,2020-03-19,2.922,0.028,2.2
BRA,South America,Brazil,2020-03-20,3.731,0.052,2.2
BRA,South America,Brazil,2020-03-21,4.803,0.071,2.2
BRA,South America,Brazil,2020-03-22,7.273,0.118,2.2
BRA,South America,Brazil,2020-03-23,9.052,0.16,2.2
BRA,South America,Brazil,2020-03-24,10.571,0.216,2.2
BRA,South America,Brazil,2020-03-25,12.015,0.278,2.2
BRA,South America,Brazil,2020-03-26,14.043,0.362,2.2
BRA,South America,Brazil,2020-03-27,16.076,0.433,2.2
BRA,South America,Brazil,2020-03-28,18.367,0.522,2.2
BRA,South America,Brazil,2020-03-29,20.023,0.64,2.2
BRA,South America,Brazil,2020-03-30,21.542,0.748,2.2
BRA,South America,Brazil,2020-03-31,26.896,0.946,2.2
BRA,South America,Brazil,2020-04-01,32.16,1.129,2.2
BRA,South America,Brazil,2020-04-02,37.844,1.524,2.2
BRA,South America,Brazil,2020-04-03,42.605,1.689,2.2
BRA,South America,Brazil,2020-04-04,48.739,2.094,2.2
BRA,South America,Brazil,2020-04-05,52.362,2.286,2.2
BRA,South America,Brazil,2020-04-06,57.212,2.653,2.2
BRA,South America,Brazil,2020-04-07,66.024,3.227,2.2
BRA,South America,Brazil,2020-04-08,76.073,3.853,2.2
BRA,South America,Brazil,2020-04-09,85.115,4.469,2.2
BRA,South America,Brazil,2020-04-10,92.388,4.973,2.2
BRA,South America,Brazil,2020-04-11,97.512,5.288,2.2
BRA,South America,Brazil,2020-04-12,104.404,5.754,2.2
BRA,South America,Brazil,2020-04-13,110.228,6.248,2.2
BRA,South America,Brazil,2020-04-14,118.847,7.207,2.2
BRA,South America,Brazil,2020-04-15,133.233,8.167,2.2
BRA,South America,Brazil,2020-04-16,143.136,9.052,2.2
BRA,South America,Brazil,2020-04-17,158.459,10.072,2.2
BRA,South America,Brazil,2020-04-18,172.46,11.075,2.2
BRA,South America,Brazil,2020-04-19,181.85,11.583,2.2
BRA,South America,Brazil,2020-04-20,191.678,12.171,2.2
BRA,South America,Brazil,2020-04-21,202.668,12.895,2.2
BRA,South America,Brazil,2020-04-22,215.267,13.671,2.2
BRA,South America,Brazil,2020-04-23,235.398,15.671,2.2
BRA,South America,Brazil,2020-04-24,254.249,17.426,2.2
BRA,South America,Brazil,2020-04-25,279.094,19.086,2.2
BRA,South America,Brazil,2020-04-26,296.858,20.164,2.2
BRA,South America,Brazil,2020-04-27,317.304,21.655,2.2
BRA,South America,Brazil,2020-04-28,344.539,23.913,2.2
BRA,South America,Brazil,2020-04-29,374.883,25.936,2.2
BRA,South America,Brazil,2020-04-30,410.177,28.256,2.2
BRA,South America,Brazil,2020-05-01,433.77,30.166,2.2
BRA,South America,Brazil,2020-05-02,456.813,31.808,2.2
BRA,South America,Brazil,2020-05-03,479.047,33.172,2.2
BRA,South America,Brazil,2020-05-04,511.01,34.659,2.2
BRA,South America,Brazil,2020-05-05,543.166,37.345,2.2
BRA,South America,Brazil,2020-05-06,595.65,40.403,2.2
BRA,South America,Brazil,2020-05-07,638.753,43.235,2.2
BRA,South America,Brazil,2020-05-08,691.073,47.126,2.2
BRA,South America,Brazil,2020-05-09,734.199,50.132,2.2
BRA,South America,Brazil,2020-05-10,765.428,52.329,2.2
BRA,South America,Brazil,2020-05-11,797.866,54.822,2.2
BRA,South America,Brazil,2020-05-12,838.42,58.624,2.2
BRA,South America,Brazil,2020-05-13,894.512,62.288,2.2
BRA,South America,Brazil,2020-05-14,955.803,65.859,2.2
BRA,South America,Brazil,2020-05-15,1036.374,70.39,2.2
BRA,South America,Brazil,2020-05-16,1098.568,73.683,2.2
BRA,South America,Brazil,2020-05-17,1134.177,75.828,2.2
BRA,South America,Brazil,2020-05-18,1201.396,79.286,2.2
BRA,South America,Brazil,2020-05-19,1279.101,84.602,2.2
BRA,South America,Brazil,2020-05-20,1371.753,88.723,2.2
BRA,South America,Brazil,2020-05-21,1458.825,94.312,2.2
BRA,South America,Brazil,2020-05-22,1556.694,99.022,2.2
BRA,South America,Brazil,2020-05-23,1634.357,103.562,2.2
BRA,South America,Brazil,2020-05-24,1708.751,106.634,2.2
BRA,South America,Brazil,2020-05-25,1763.733,110.43,2.2
BRA,South America,Brazil,2020-05-26,1840.53,115.318,2.2
BRA,South America,Brazil,2020-05-27,1937.44,120.428,2.2
BRA,South America,Brazil,2020-05-28,2061.72,125.866,2.2
BRA,South America,Brazil,2020-05-29,2188.405,131.154,2.2
BRA,South America,Brazil,2020-05-30,2344.944,135.651,2.2
BRA,South America,Brazil,2020-05-31,2422.142,137.91,2.2
BRA,South America,Brazil,2020-06-01,2476.705,140.841,2.2
BRA,South America,Brazil,2020-06-02,2612.837,146.778,2.2
BRA,South America,Brazil,2020-06-03,2747.542,153.124,2.2
BRA,South America,Brazil,2020-06-04,2893.031,160.054,2.2
BRA,South America,Brazil,2020-06-05,3038.073,164.782,2.2
BRA,South America,Brazil,2020-06-06,3165.449,169.035,2.2
BRA,South America,Brazil,2020-06-07,3254.422,171.505,2.2
BRA,South America,Brazil,2020-06-08,3328.067,174.699,2.2
BRA,South America,Brazil,2020-06-09,3479.041,180.684,2.2
BRA,South America,Brazil,2020-06-10,3633.883,186.677,2.2
BRA,South America,Brazil,2020-06-11,3776.958,192.506,2.2
BRA,South America,Brazil,2020-06-12,3899.192,196.783,2.2
BRA,South America,Brazil,2020-06-13,4001.3,200.979,2.2
BRA,South America,Brazil,2020-06-14,4081.795,203.858,2.2
BRA,South America,Brazil,2020-06-15,4178.931,206.808,2.2
BRA,South America,Brazil,2020-06-16,4343.205,212.839,2.2
BRA,South America,Brazil,2020-06-17,4494.635,218.809,2.2
BRA,South America,Brazil,2020-06-18,4601.735,224.634,2.2
BRA,South America,Brazil,2020-06-19,4859.409,230.307,2.2
BRA,South America,Brazil,2020-06-20,5022.497,235.115,2.2
BRA,South America,Brazil,2020-06-21,5096.65,238.009,2.2
BRA,South America,Brazil,2020-06-22,5205.462,241.208,2.2
BRA,South America,Brazil,2020-06-23,5390.992,247.672,2.2
BRA,South America,Brazil,2020-06-24,5591.994,253.247,2.2
BRA,South America,Brazil,2020-06-25,5777.745,258.615,2.2
BRA,South America,Brazil,2020-06-26,5998.201,263.272,2.2
BRA,South America,Brazil,2020-06-27,6180.235,268.49,2.2
BRA,South America,Brazil,2020-06-28,6323.611,271.087,2.2
BRA,South America,Brazil,2020-06-29,6436.765,274.342,2.2
BRA,South America,Brazil,2020-06-30,6595.996,280.364,2.2
BRA,South America,Brazil,2020-07-01,6815.756,285.247,2.2
BRA,South America,Brazil,2020-07-02,7042.069,291.137,2.2
BRA,South America,Brazil,2020-07-03,7240.71,297.206,2.2
BRA,South America,Brazil,2020-07-04,7419.121,302.339,2.2
BRA,South America,Brazil,2020-07-05,7541.68,305.171,2.2
BRA,South America,Brazil,2020-07-06,7636.848,308.088,2.2
BRA,South America,Brazil,2020-07-07,7849.989,313.988,2.2
BRA,South America,Brazil,2020-07-08,8059.676,319.741,2.2
BRA,South America,Brazil,2020-07-09,8260.18,325.481,2.2
BRA,South America,Brazil,2020-07-10,8472.111,331.192,2.2
BRA,South America,Brazil,2020-07-11,8655.698,336.231,2.2
BRA,South America,Brazil,2020-07-12,8772.517,339.199,2.2
BRA,South America,Brazil,2020-07-13,8867.954,342.648,2.2
BRA,South America,Brazil,2020-07-14,9064.873,348.764,2.2
BRA,South America,Brazil,2020-07-15,9252.698,354.564,2.2
BRA,South America,Brazil,2020-07-16,9466.299,360.784,2.2
BRA,South America,Brazil,2020-07-17,9627.087,366.255,2.2
BRA,South America,Brazil,2020-07-18,9761.318,370.588,2.2
BRA,South America,Brazil,2020-07-19,9872.012,373.957,2.2
BRA,South America,Brazil,2020-07-20,9967.312,376.93,2.2
BRA,South America,Brazil,2020-07-21,10160.237,383.361,2.2
BRA,South America,Brazil,2020-07-22,10479.489,389.402,2.2
BRA,South America,Brazil,2020-07-23,10761.58,395.569,2.2
BRA,South America,Brazil,2020-07-24,11024.523,401.008,2.2
BRA,South America,Brazil,2020-07-25,11265.147,406.705,2.2
BRA,South America,Brazil,2020-07-26,11380.776,409.316,2.2
BRA,South America,Brazil,2020-07-27,11490.317,412.205,2.2
BRA,South America,Brazil,2020-07-28,11682.339,416.538,2.2
BRA,South America,Brazil,2020-07-29,12007.302,424.041,2.2
BRA,South America,Brazil,2020-07-30,12279.4,429.353,2.2
BRA,South America,Brazil,2020-07-31,12525.839,435.055,2.2
BRA,South America,Brazil,2020-08-01,12739.389,440.173,2.2
BRA,South America,Brazil,2020-08-02,12860.767,442.719,2.2
BRA,South America,Brazil,2020-08-03,12939.056,445.358,2.2
BRA,South America,Brazil,2020-08-04,13181.825,450.787,2.2
BRA,South America,Brazil,2020-08-05,13450.701,457.547,2.2
BRA,South America,Brazil,2020-08-06,13700.697,463.367,2.2
BRA,South America,Brazil,2020-08-07,13937.007,468.443,2.2
BRA,South America,Brazil,2020-08-08,14172.094,472.701,2.2
BRA,South America,Brazil,2020-08-09,14280.346,475.392,2.2
BRA,South America,Brazil,2020-08-10,14384.073,478.699,2.2
BRA,South America,Brazil,2020-08-11,14629.463,484.693,2.2
